node_id,timestamp_ms,conductividad,temp_agua,temp_ambiente,humedad,nivel_agua_cm,alerta,tipo_emergencia
nodo_chancay_01,1535280000,381.7,17.5,23.2,75.4,119.2,false,0
nodo_chancay_01,1535340000,364.7,17.8,23.0,75.2,117.0,false,0
nodo_chancay_01,1535400000,360.6,18.2,22.3,74.3,116.0,false,0
nodo_chancay_01,1535460000,366.4,17.6,23.3,74.7,121.1,false,0
nodo_chancay_01,1535520000,376.1,17.6,22.8,71.7,116.9,false,0
nodo_chancay_01,1535580000,356.3,18.0,23.1,72.8,123.8,false,0
nodo_chancay_01,1535640000,380.5,17.8,23.2,78.2,119.1,false,0
nodo_chancay_01,1535700000,365.5,17.9,23.5,73.5,119.5,false,0
nodo_chancay_01,1535760000,323.9,17.7,22.8,73.3,116.8,false,0
nodo_chancay_01,1535820000,373.3,17.7,22.4,78.4,122.0,false,0
nodo_chancay_01,1535880000,340.9,17.6,23.2,71.5,118.9,false,0
nodo_chancay_01,1535940000,372.9,17.7,23.3,79.4,117.9,false,0
nodo_chancay_01,1536000000,373.5,17.6,23.1,79.7,117.2,false,0
nodo_chancay_01,1536060000,364.9,17.5,22.8,72.0,123.0,false,0
nodo_chancay_01,1536120000,368.2,17.5,23.1,77.8,120.3,false,0
nodo_chancay_01,1536180000,376.5,17.9,22.5,68.5,118.9,false,0
nodo_chancay_01,1536240000,352.6,17.5,22.6,75.3,123.1,false,0
nodo_chancay_01,1536300000,371.9,17.4,22.9,72.0,120.7,false,0
nodo_chancay_01,1536360000,377.4,17.4,22.8,76.5,120.3,false,0
nodo_chancay_01,1536420000,386.4,17.6,23.0,75.9,118.2,false,0
nodo_chancay_01,1536480000,343.4,17.8,21.9,74.2,122.1,false,0
nodo_chancay_01,1536540000,366.1,17.6,22.4,71.7,122.2,false,0
nodo_chancay_01,1536600000,345.6,17.9,22.8,77.8,120.9,false,0
nodo_chancay_01,1536660000,344.9,17.6,22.4,74.9,120.3,false,0
nodo_chancay_01,1536720000,365.4,17.6,22.8,72.9,125.6,false,0
nodo_chancay_01,1536780000,361.2,17.6,22.3,73.5,117.5,false,0
nodo_chancay_01,1536840000,377.2,17.8,23.0,74.7,119.0,false,0
nodo_chancay_01,1536900000,354.8,17.7,22.3,74.7,117.4,false,0
nodo_chancay_01,1536960000,358.0,17.3,22.1,75.9,120.5,false,0
nodo_chancay_01,1537020000,363.2,17.9,22.3,77.9,117.0,false,0
nodo_chancay_01,1537080000,347.1,17.3,22.7,78.1,119.1,false,0
nodo_chancay_01,1537140000,349.2,18.0,22.2,74.3,122.5,false,0
nodo_chancay_01,1537200000,376.7,17.5,21.4,76.3,116.8,false,0
nodo_chancay_01,1537260000,351.8,17.4,22.0,74.4,122.5,false,0
nodo_chancay_01,1537320000,377.7,17.7,22.3,78.6,116.6,false,0
nodo_chancay_01,1537380000,369.1,17.3,22.3,74.6,120.5,false,0
nodo_chancay_01,1537440000,336.8,17.5,22.5,75.4,121.2,false,0
nodo_chancay_01,1537500000,368.0,17.5,22.0,74.9,123.2,false,0
nodo_chancay_01,1537560000,367.8,17.6,21.9,76.4,122.7,false,0
nodo_chancay_01,1537620000,366.3,17.5,22.1,76.9,117.4,false,0
nodo_chancay_01,1537680000,357.9,17.2,22.0,79.2,120.8,false,0
nodo_chancay_01,1537740000,345.9,17.4,22.0,78.6,117.6,false,0
nodo_chancay_01,1537800000,380.2,17.5,21.8,75.1,121.8,false,0
nodo_chancay_01,1537860000,358.5,17.6,22.4,74.9,123.1,false,0
nodo_chancay_01,1537920000,346.7,17.6,22.7,74.3,119.9,false,0
nodo_chancay_01,1537980000,366.9,17.6,21.2,78.0,120.1,false,0
nodo_chancay_01,1538040000,348.9,17.9,21.8,75.7,119.8,false,0
nodo_chancay_01,1538100000,345.8,17.3,22.4,82.4,118.4,false,0
nodo_chancay_01,1538160000,354.4,17.3,22.0,74.8,118.0,false,0
nodo_chancay_01,1538220000,350.0,17.4,21.8,79.6,122.9,false,0
nodo_chancay_01,1538280000,346.3,17.4,22.6,79.6,119.3,false,0
nodo_chancay_01,1538340000,372.1,17.5,21.6,79.5,120.4,false,0
nodo_chancay_01,1538400000,358.3,17.3,22.1,74.0,121.8,false,0
nodo_chancay_01,1538460000,378.8,17.5,22.1,74.7,120.7,false,0
nodo_chancay_01,1538520000,347.2,17.1,21.3,74.5,117.9,false,0
nodo_chancay_01,1538580000,334.1,17.4,21.7,79.4,119.8,false,0
nodo_chancay_01,1538640000,362.2,17.5,21.8,73.6,121.8,false,0
nodo_chancay_01,1538700000,387.8,17.3,22.3,73.3,121.0,false,0
nodo_chancay_01,1538760000,368.0,17.2,22.5,77.1,115.9,false,0
nodo_chancay_01,1538820000,408.2,17.9,21.6,71.0,115.7,false,0
nodo_chancay_01,1538880000,365.0,17.3,21.9,77.3,117.8,false,0
nodo_chancay_01,1538940000,363.5,17.2,22.0,71.6,119.1,false,0
nodo_chancay_01,1539000000,327.7,17.8,21.8,73.8,118.0,false,0
nodo_chancay_01,1539060000,366.4,17.5,21.3,78.5,114.8,false,0
nodo_chancay_01,1539120000,362.5,17.4,21.6,73.3,115.9,false,0
nodo_chancay_01,1539180000,353.9,17.8,21.9,75.9,118.9,false,0
nodo_chancay_01,1539240000,357.9,17.4,21.3,78.6,125.0,false,0
nodo_chancay_01,1539300000,359.0,17.2,21.1,71.6,126.8,false,0
nodo_chancay_01,1539360000,357.3,17.2,21.0,75.5,121.9,false,0
nodo_chancay_01,1539420000,391.3,17.5,21.6,76.9,119.5,false,0
nodo_chancay_01,1539480000,354.4,17.4,20.8,70.7,120.1,false,0
nodo_chancay_01,1539540000,362.5,17.2,21.1,71.9,120.3,false,0
nodo_chancay_01,1539600000,353.9,17.5,20.8,79.8,120.8,false,0
nodo_chancay_01,1539660000,371.8,17.3,21.0,71.6,119.6,false,0
nodo_chancay_01,1539720000,362.7,17.0,21.2,74.0,118.6,false,0
nodo_chancay_01,1539780000,355.8,17.3,20.8,69.0,125.1,false,0
nodo_chancay_01,1539840000,331.1,16.8,21.2,72.6,116.3,false,0
nodo_chancay_01,1539900000,363.6,17.4,20.9,77.3,122.8,false,0
nodo_chancay_01,1539960000,355.4,17.6,21.3,77.9,114.7,false,0
nodo_chancay_01,1540020000,359.1,17.3,21.0,77.4,121.3,false,0
nodo_chancay_01,1540080000,342.3,17.4,21.7,74.9,115.1,false,0
nodo_chancay_01,1540140000,381.5,17.3,21.4,71.8,125.6,false,0
nodo_chancay_01,1540200000,372.9,17.6,20.8,76.2,117.7,false,0
nodo_chancay_01,1540260000,381.5,17.5,21.5,73.7,120.4,false,0
nodo_chancay_01,1540320000,377.2,17.4,20.6,70.2,122.8,false,0
nodo_chancay_01,1540380000,368.9,17.1,21.4,75.1,116.7,false,0
nodo_chancay_01,1540440000,342.9,17.3,21.9,78.8,120.3,false,0
nodo_chancay_01,1540500000,387.7,17.2,21.3,78.3,119.1,false,0
nodo_chancay_01,1540560000,346.1,17.1,20.6,78.5,123.0,false,0
nodo_chancay_01,1540620000,356.0,17.1,21.0,75.9,123.1,false,0
nodo_chancay_01,1540680000,370.6,17.5,20.9,72.2,121.1,false,0
nodo_chancay_01,1540740000,371.3,16.8,20.7,76.8,116.0,false,0
nodo_chancay_01,1540800000,368.6,17.4,20.9,75.5,118.5,false,0
nodo_chancay_01,1540860000,354.0,17.3,20.9,74.2,119.7,false,0
nodo_chancay_01,1540920000,350.9,17.1,21.2,77.0,123.8,false,0
nodo_chancay_01,1540980000,398.0,17.0,21.2,76.4,115.8,false,0
nodo_chancay_01,1541040000,359.4,17.2,21.2,73.1,119.2,false,0
nodo_chancay_01,1541100000,357.6,17.2,20.3,73.0,123.9,false,0
nodo_chancay_01,1541160000,349.3,17.3,20.4,71.5,119.3,false,0
nodo_chancay_01,1541220000,363.7,17.2,21.3,75.8,120.0,false,0
nodo_chancay_01,1541280000,363.0,17.1,20.7,77.7,114.5,false,0
nodo_chancay_01,1541340000,359.8,17.2,20.9,73.2,118.6,false,0
nodo_chancay_01,1541400000,365.7,17.1,20.9,71.8,121.7,false,0
nodo_chancay_01,1541460000,386.5,17.1,20.5,76.5,117.6,false,0
nodo_chancay_01,1541520000,351.1,17.4,20.7,79.7,114.7,false,0
nodo_chancay_01,1541580000,360.6,17.4,20.5,81.0,117.1,false,0
nodo_chancay_01,1541640000,350.3,17.2,20.0,79.5,123.8,false,0
nodo_chancay_01,1541700000,364.4,17.0,20.5,74.9,121.1,false,0
nodo_chancay_01,1541760000,351.5,17.2,20.9,72.3,122.7,false,0
nodo_chancay_01,1541820000,352.1,17.2,20.5,76.8,121.8,false,0
nodo_chancay_01,1541880000,338.1,17.4,20.8,74.8,127.5,false,0
nodo_chancay_01,1541940000,361.5,17.3,20.6,74.4,123.1,false,0
nodo_chancay_01,1542000000,366.4,17.1,21.0,80.7,119.9,false,0
nodo_chancay_01,1542060000,387.9,17.3,21.0,79.2,119.2,false,0
nodo_chancay_01,1542120000,367.0,17.4,20.6,76.9,121.4,false,0
nodo_chancay_01,1542180000,353.3,17.2,20.8,74.7,123.6,false,0
nodo_chancay_01,1542240000,339.6,16.9,20.3,75.0,117.5,false,0
nodo_chancay_01,1542300000,341.7,17.1,19.8,70.4,121.4,false,0
nodo_chancay_01,1542360000,340.6,17.4,19.7,78.1,120.6,false,0
nodo_chancay_01,1542420000,388.2,17.4,20.4,78.9,120.9,false,0
nodo_chancay_01,1542480000,364.3,16.9,19.9,72.7,119.1,false,0
nodo_chancay_01,1542540000,351.3,16.8,21.0,73.1,121.7,false,0
nodo_chancay_01,1542600000,345.6,17.0,20.0,77.9,123.9,false,0
nodo_chancay_01,1542660000,347.2,16.8,20.4,74.0,121.1,false,0
nodo_chancay_01,1542720000,350.9,17.3,20.2,78.4,114.6,false,0
nodo_chancay_01,1542780000,379.7,17.1,19.7,72.7,117.2,false,0
nodo_chancay_01,1542840000,359.6,17.7,20.0,74.1,125.2,false,0
nodo_chancay_01,1542900000,338.3,16.6,20.2,76.6,116.4,false,0
nodo_chancay_01,1542960000,394.7,17.1,20.2,74.0,116.2,false,0
nodo_chancay_01,1543020000,342.9,16.9,20.0,73.9,118.2,false,0
nodo_chancay_01,1543080000,351.1,17.1,20.3,73.8,117.7,false,0
nodo_chancay_01,1543140000,379.7,17.1,19.7,77.1,120.0,false,0
nodo_chancay_01,1543200000,366.2,16.9,20.0,77.9,121.4,false,0
nodo_chancay_01,1543260000,353.0,17.1,20.8,76.5,121.2,false,0
nodo_chancay_01,1543320000,341.5,16.7,19.7,72.9,118.6,false,0
nodo_chancay_01,1543380000,345.5,17.1,20.6,79.1,118.4,false,0
nodo_chancay_01,1543440000,346.4,17.0,19.7,75.8,119.0,false,0
nodo_chancay_01,1543500000,360.1,17.0,19.6,78.2,123.7,false,0
nodo_chancay_01,1543560000,362.9,17.0,20.0,71.1,118.7,false,0
nodo_chancay_01,1543620000,357.8,16.8,20.3,78.5,121.1,false,0
nodo_chancay_01,1543680000,359.4,17.0,19.7,73.9,119.6,false,0
nodo_chancay_01,1543740000,344.2,17.3,19.1,73.7,118.4,false,0
nodo_chancay_01,1543800000,364.4,16.7,20.4,76.2,122.5,false,0
nodo_chancay_01,1543860000,379.2,17.0,19.6,68.8,118.2,false,0
nodo_chancay_01,1543920000,357.6,16.8,19.4,76.0,120.7,false,0
nodo_chancay_01,1543980000,357.3,16.6,20.0,74.2,121.9,false,0
nodo_chancay_01,1544040000,361.2,16.7,19.6,79.2,121.3,false,0
nodo_chancay_01,1544100000,376.8,16.9,19.9,75.8,121.0,false,0
nodo_chancay_01,1544160000,346.6,16.9,19.4,72.0,120.2,false,0
nodo_chancay_01,1544220000,381.8,16.9,19.5,72.6,120.4,false,0
nodo_chancay_01,1544280000,366.3,16.7,19.3,67.6,119.9,false,0
nodo_chancay_01,1544340000,360.4,17.0,19.3,82.3,118.5,false,0
nodo_chancay_01,1544400000,378.2,17.0,19.6,67.5,118.2,false,0
nodo_chancay_01,1544460000,342.3,17.3,20.4,73.4,120.0,false,0
nodo_chancay_01,1544520000,367.8,16.6,19.7,77.2,120.5,false,0
nodo_chancay_01,1544580000,366.5,17.2,19.5,79.4,120.8,false,0
nodo_chancay_01,1544640000,346.0,16.6,19.6,80.4,121.8,false,0
nodo_chancay_01,1544700000,366.9,16.9,19.0,74.7,116.6,false,0
nodo_chancay_01,1544760000,364.2,17.3,20.2,76.5,121.1,false,0
nodo_chancay_01,1544820000,357.3,16.6,20.0,74.1,120.9,false,0
nodo_chancay_01,1544880000,372.9,17.0,19.9,70.3,121.0,false,0
nodo_chancay_01,1544940000,351.4,16.4,19.7,71.9,121.3,false,0
nodo_chancay_01,1545000000,364.1,16.7,20.0,69.9,117.8,false,0
nodo_chancay_01,1545060000,358.0,16.5,19.7,75.9,120.6,false,0
nodo_chancay_01,1545120000,350.8,16.9,19.7,74.0,120.7,false,0
nodo_chancay_01,1545180000,367.5,17.0,19.2,74.4,114.9,false,0
nodo_chancay_01,1545240000,356.9,16.7,19.6,77.0,124.2,false,0
nodo_chancay_01,1545300000,337.9,17.0,20.0,75.7,117.3,false,0
nodo_chancay_01,1545360000,333.0,16.9,20.0,77.0,120.7,false,0
nodo_chancay_01,1545420000,371.8,16.7,19.0,80.4,113.7,false,0
nodo_chancay_01,1545480000,341.7,16.5,18.8,72.6,123.2,false,0
nodo_chancay_01,1545540000,364.2,16.9,19.4,69.4,118.2,false,0
nodo_chancay_01,1545600000,360.8,16.8,19.1,73.3,118.8,false,0
nodo_chancay_01,1545660000,354.5,16.6,19.3,74.4,117.0,false,0
nodo_chancay_01,1545720000,389.4,17.1,19.1,76.3,118.5,false,0
nodo_chancay_01,1545780000,362.7,16.8,19.0,77.2,120.4,false,0
nodo_chancay_01,1545840000,371.3,17.0,19.8,71.8,124.7,false,0
nodo_chancay_01,1545900000,364.3,17.0,19.1,71.4,122.6,false,0
nodo_chancay_01,1545960000,356.5,16.9,19.2,79.1,122.5,false,0
nodo_chancay_01,1546020000,359.7,16.6,18.5,76.0,116.4,false,0
nodo_chancay_01,1546080000,381.9,16.7,20.1,76.1,120.7,false,0
nodo_chancay_01,1546140000,376.3,16.6,18.5,75.8,118.7,false,0
nodo_chancay_01,1546200000,389.3,16.9,19.0,75.4,116.7,false,0
nodo_chancay_01,1546260000,363.3,16.7,19.4,74.3,118.1,false,0
nodo_chancay_01,1546320000,346.8,16.4,18.7,72.9,120.1,false,0
nodo_chancay_01,1546380000,353.4,16.5,19.0,73.4,118.9,false,0
nodo_chancay_01,1546440000,342.2,16.9,19.6,81.5,120.9,false,0
nodo_chancay_01,1546500000,371.5,16.7,18.9,80.4,116.3,false,0
nodo_chancay_01,1546560000,351.2,16.6,19.3,77.8,127.2,false,0
nodo_chancay_01,1546620000,314.2,17.0,18.4,74.8,120.7,false,0
nodo_chancay_01,1546680000,397.0,16.6,19.1,76.7,118.6,false,0
nodo_chancay_01,1546740000,351.4,16.8,19.9,70.7,119.0,false,0
nodo_chancay_01,1546800000,351.4,16.7,19.4,78.0,115.7,false,0
nodo_chancay_01,1546860000,385.1,17.0,19.4,74.3,115.4,false,0
nodo_chancay_01,1546920000,341.9,16.9,19.3,75.0,119.4,false,0
nodo_chancay_01,1546980000,377.0,16.8,18.8,75.3,120.6,false,0
nodo_chancay_01,1547040000,351.2,16.4,18.3,74.5,116.1,false,0
nodo_chancay_01,1547100000,340.1,16.6,18.4,77.4,117.3,false,0
nodo_chancay_01,1547160000,385.6,16.4,18.7,79.8,120.4,false,0
nodo_chancay_01,1547220000,373.8,16.7,19.0,77.6,116.8,false,0
nodo_chancay_01,1547280000,373.8,16.7,18.5,75.2,122.7,false,0
nodo_chancay_01,1547340000,365.5,16.7,19.1,71.8,120.9,false,0
nodo_chancay_01,1547400000,369.0,16.8,18.7,75.1,118.7,false,0
nodo_chancay_01,1547460000,341.5,16.7,18.7,74.8,120.4,false,0
nodo_chancay_01,1547520000,361.7,16.3,18.9,77.5,117.5,false,0
nodo_chancay_01,1547580000,346.1,16.6,18.2,73.1,117.5,false,0
nodo_chancay_01,1547640000,339.2,16.5,18.3,72.3,124.4,false,0
nodo_chancay_01,1547700000,366.2,16.6,18.4,75.9,125.0,false,0
nodo_chancay_01,1547760000,377.4,16.4,18.5,77.8,118.7,false,0
nodo_chancay_01,1547820000,354.2,16.5,18.5,75.5,120.0,false,0
nodo_chancay_01,1547880000,356.8,16.7,18.6,77.9,118.7,false,0
nodo_chancay_01,1547940000,342.9,16.5,18.7,71.2,123.4,false,0
nodo_chancay_01,1548000000,360.1,16.6,18.4,76.4,125.8,false,0
nodo_chancay_01,1548060000,371.4,16.7,19.3,71.2,118.2,false,0
nodo_chancay_01,1548120000,371.9,16.5,18.1,83.0,116.3,false,0
nodo_chancay_01,1548180000,368.2,16.3,18.5,79.0,122.7,false,0
nodo_chancay_01,1548240000,350.7,16.6,19.1,76.2,122.1,false,0
nodo_chancay_01,1548300000,350.2,16.5,18.1,70.2,123.8,false,0
nodo_chancay_01,1548360000,371.9,16.4,17.9,70.9,120.6,false,0
nodo_chancay_01,1548420000,372.2,16.6,18.8,80.7,113.8,false,0
nodo_chancay_01,1548480000,357.4,16.7,18.8,71.5,116.4,false,0
nodo_chancay_01,1548540000,353.6,16.6,17.9,76.5,125.5,false,0
nodo_chancay_01,1548600000,377.5,16.3,18.4,80.5,119.8,false,0
nodo_chancay_01,1548660000,354.6,16.6,18.8,75.3,117.4,false,0
nodo_chancay_01,1548720000,371.2,16.4,18.2,71.4,114.3,false,0
nodo_chancay_01,1548780000,357.9,16.4,18.5,69.7,121.4,false,0
nodo_chancay_01,1548840000,344.3,16.6,18.7,76.1,120.2,false,0
nodo_chancay_01,1548900000,384.2,16.5,18.6,71.7,116.3,false,0
nodo_chancay_01,1548960000,361.8,16.5,18.2,75.0,117.2,false,0
nodo_chancay_01,1549020000,349.3,16.4,17.3,71.8,117.6,false,0
nodo_chancay_01,1549080000,339.1,16.6,17.4,73.2,121.4,false,0
nodo_chancay_01,1549140000,340.6,16.3,18.3,73.3,125.1,false,0
nodo_chancay_01,1549200000,354.4,16.2,18.3,74.2,119.0,false,0
nodo_chancay_01,1549260000,388.9,16.6,18.7,72.8,124.9,false,0
nodo_chancay_01,1549320000,351.2,16.3,18.1,75.9,120.0,false,0
nodo_chancay_01,1549380000,381.7,16.4,17.8,78.0,117.5,false,0
nodo_chancay_01,1549440000,358.0,16.4,18.6,73.9,124.2,false,0
nodo_chancay_01,1549500000,342.3,16.3,18.3,75.8,121.4,false,0
nodo_chancay_01,1549560000,352.9,16.1,18.0,72.2,124.0,false,0
nodo_chancay_01,1549620000,340.8,16.4,17.3,70.3,121.1,false,0
nodo_chancay_01,1549680000,347.2,16.2,18.1,76.2,127.3,false,0
nodo_chancay_01,1549740000,346.7,16.0,18.6,77.6,120.8,false,0
nodo_chancay_01,1549800000,331.4,16.3,18.7,69.3,121.5,false,0
nodo_chancay_01,1549860000,382.7,16.4,17.9,74.7,117.8,false,0
nodo_chancay_01,1549920000,363.2,16.1,18.3,76.3,122.9,false,0
nodo_chancay_01,1549980000,349.7,16.0,17.8,75.9,119.6,false,0
nodo_chancay_01,1550040000,363.3,16.2,18.2,73.2,122.1,false,0
nodo_chancay_01,1550100000,347.5,16.2,18.2,75.1,124.3,false,0
nodo_chancay_01,1550160000,319.9,16.2,17.1,77.8,120.2,false,0
nodo_chancay_01,1550220000,404.4,16.5,17.8,72.4,122.1,false,0
nodo_chancay_01,1550280000,362.8,16.1,17.3,79.7,124.2,false,0
nodo_chancay_01,1550340000,351.2,16.2,18.0,70.8,117.0,false,0
nodo_chancay_01,1550400000,331.0,16.5,17.8,77.7,120.4,false,0
nodo_chancay_01,1550460000,337.6,15.8,17.9,75.2,115.1,false,0
nodo_chancay_01,1550520000,384.8,16.6,18.0,73.5,119.6,false,0
nodo_chancay_01,1550580000,382.5,16.3,17.9,69.5,122.8,false,0
nodo_chancay_01,1550640000,371.3,16.1,17.9,78.6,114.5,false,0
nodo_chancay_01,1550700000,343.3,16.4,18.2,72.2,117.4,false,0
nodo_chancay_01,1550760000,382.6,16.4,17.6,74.9,116.2,false,0
nodo_chancay_01,1550820000,366.7,16.3,17.9,76.4,122.5,false,0
nodo_chancay_01,1550880000,369.8,16.2,17.2,82.1,121.5,false,0
nodo_chancay_01,1550940000,366.7,16.3,17.5,73.9,123.5,false,0
nodo_chancay_01,1551000000,337.4,16.3,18.3,75.2,122.9,false,0
nodo_chancay_01,1551060000,342.0,16.1,17.2,76.2,118.4,false,0
nodo_chancay_01,1551120000,352.3,16.3,17.9,75.3,119.6,false,0
nodo_chancay_01,1551180000,369.7,16.5,18.1,72.7,118.9,false,0
nodo_chancay_01,1551240000,339.3,16.4,17.6,79.5,124.3,false,0
nodo_chancay_01,1551300000,357.4,15.5,17.7,73.6,121.6,false,0
nodo_chancay_01,1551360000,357.4,16.3,17.0,76.4,122.9,false,0
nodo_chancay_01,1551420000,371.9,16.0,17.9,74.3,122.2,false,0
nodo_chancay_01,1551480000,370.1,16.2,17.3,73.2,118.5,false,0
nodo_chancay_01,1551540000,344.8,16.1,17.7,78.1,117.3,false,0
nodo_chancay_01,1551600000,381.7,15.9,17.6,75.8,121.5,false,0
nodo_chancay_01,1551660000,342.6,16.3,16.8,68.4,124.4,false,0
nodo_chancay_01,1551720000,376.4,16.1,17.4,75.9,121.0,false,0
nodo_chancay_01,1551780000,351.7,15.9,17.1,73.1,116.4,false,0
nodo_chancay_01,1551840000,362.5,16.3,17.4,70.2,121.7,false,0
nodo_chancay_01,1551900000,363.4,16.1,17.9,77.9,118.4,false,0
nodo_chancay_01,1551960000,363.0,15.9,17.6,72.7,114.7,false,0
nodo_chancay_01,1552020000,370.1,16.3,17.4,75.8,124.8,false,0
nodo_chancay_01,1552080000,365.9,16.0,17.6,77.8,117.5,false,0
nodo_chancay_01,1552140000,371.8,15.9,17.0,74.3,123.9,false,0
nodo_chancay_01,1552200000,367.0,16.1,17.6,75.8,124.1,false,0
nodo_chancay_01,1552260000,341.0,15.8,17.3,73.0,121.2,false,0
nodo_chancay_01,1552320000,364.0,15.9,16.3,78.3,117.4,false,0
nodo_chancay_01,1552380000,351.5,15.6,17.9,74.5,123.5,false,0
nodo_chancay_01,1552440000,343.4,16.1,17.2,76.6,117.6,false,0
nodo_chancay_01,1552500000,355.7,15.5,17.0,79.5,119.9,false,0
nodo_chancay_01,1552560000,362.7,16.3,18.1,69.4,119.3,false,0
nodo_chancay_01,1552620000,363.7,16.1,17.4,72.9,118.8,false,0
nodo_chancay_01,1552680000,375.8,16.0,16.7,74.5,120.7,false,0
nodo_chancay_01,1552740000,379.6,16.0,16.9,75.4,115.0,false,0
nodo_chancay_01,1552800000,365.0,15.7,17.2,76.8,118.0,false,0
nodo_chancay_01,1552860000,367.8,16.3,17.7,78.7,117.3,false,0
nodo_chancay_01,1552920000,361.4,16.2,17.1,72.8,121.6,false,0
nodo_chancay_01,1552980000,371.5,15.8,17.3,74.4,122.1,false,0
nodo_chancay_01,1553040000,367.3,15.9,17.5,78.4,119.4,false,0
nodo_chancay_01,1553100000,359.2,16.2,16.9,76.0,121.9,false,0
nodo_chancay_01,1553160000,392.3,15.9,17.1,69.9,119.8,false,0
nodo_chancay_01,1553220000,351.8,15.9,17.2,69.6,119.1,false,0
nodo_chancay_01,1553280000,381.8,15.8,16.8,73.5,121.0,false,0
nodo_chancay_01,1553340000,339.7,16.0,16.8,76.7,120.6,false,0
nodo_chancay_01,1553400000,372.2,16.2,17.4,76.6,116.8,false,0
nodo_chancay_01,1553460000,381.5,15.7,17.5,72.3,122.8,false,0
nodo_chancay_01,1553520000,331.4,16.0,17.0,77.0,115.7,false,0
nodo_chancay_01,1553580000,362.1,16.1,16.9,75.8,116.1,false,0
nodo_chancay_01,1553640000,370.7,16.0,16.9,71.8,116.9,false,0
nodo_chancay_01,1553700000,363.8,16.1,16.8,73.2,119.9,false,0
nodo_chancay_01,1553760000,365.7,16.1,16.7,69.2,124.7,false,0
nodo_chancay_01,1553820000,362.0,16.0,16.1,71.4,123.9,false,0
nodo_chancay_01,1553880000,343.6,15.9,16.2,69.3,117.3,false,0
nodo_chancay_01,1553940000,395.5,15.6,17.3,70.4,119.7,false,0
nodo_chancay_01,1554000000,352.4,15.7,17.5,80.0,116.3,false,0
nodo_chancay_01,1554060000,366.5,15.6,16.5,73.8,117.9,false,0
nodo_chancay_01,1554120000,350.3,15.9,16.9,69.7,125.8,false,0
nodo_chancay_01,1554180000,325.9,15.7,16.9,76.3,119.4,false,0
nodo_chancay_01,1554240000,346.1,15.6,16.7,75.9,123.5,false,0
nodo_chancay_01,1554300000,338.3,15.6,16.7,75.6,122.4,false,0
nodo_chancay_01,1554360000,376.4,15.8,17.1,72.4,118.0,false,0
nodo_chancay_01,1554420000,350.9,15.9,17.5,76.9,117.4,false,0
nodo_chancay_01,1554480000,352.3,15.8,17.0,71.7,119.9,false,0
nodo_chancay_01,1554540000,344.0,15.5,17.0,77.4,119.6,false,0
nodo_chancay_01,1554600000,361.4,15.5,16.8,77.7,122.7,false,0
nodo_chancay_01,1554660000,349.3,15.6,17.2,74.8,119.2,false,0
nodo_chancay_01,1554720000,374.9,15.9,17.1,70.6,122.6,false,0
nodo_chancay_01,1554780000,364.5,15.7,16.6,77.4,118.0,false,0
nodo_chancay_01,1554840000,351.4,15.5,16.9,73.2,120.1,false,0
nodo_chancay_01,1554900000,372.8,16.1,16.5,75.8,117.0,false,0
nodo_chancay_01,1554960000,360.1,15.6,16.7,77.1,114.9,false,0
nodo_chancay_01,1555020000,360.3,15.9,16.2,72.6,117.3,false,0
nodo_chancay_01,1555080000,338.1,15.8,17.7,81.4,121.5,false,0
nodo_chancay_01,1555140000,358.9,15.9,17.8,74.9,124.1,false,0
nodo_chancay_01,1555200000,364.8,16.1,17.0,73.0,119.6,false,0
nodo_chancay_01,1555260000,380.0,15.7,16.9,78.0,121.4,false,0
nodo_chancay_01,1555320000,348.7,16.0,16.7,79.6,119.0,false,0
nodo_chancay_01,1555380000,394.2,15.5,16.2,68.8,118.6,false,0
nodo_chancay_01,1555440000,368.4,15.7,16.4,70.9,123.3,false,0
nodo_chancay_01,1555500000,337.2,15.6,16.8,72.7,123.9,false,0
nodo_chancay_01,1555560000,347.3,15.6,17.0,81.3,124.2,false,0
nodo_chancay_01,1555620000,381.3,15.5,16.4,73.6,122.5,false,0
nodo_chancay_01,1555680000,378.6,15.6,17.0,79.6,119.1,false,0
nodo_chancay_01,1555740000,360.3,15.8,16.3,75.7,118.2,false,0
nodo_chancay_01,1555800000,362.2,15.7,16.7,70.6,115.0,false,0
nodo_chancay_01,1555860000,342.5,15.5,16.8,77.6,125.8,false,0
nodo_chancay_01,1555920000,379.8,16.0,17.4,76.0,115.5,false,0
nodo_chancay_01,1555980000,345.2,15.8,16.9,72.4,120.1,false,0
nodo_chancay_01,1556040000,372.7,15.9,16.3,73.0,115.2,false,0
nodo_chancay_01,1556100000,380.3,15.7,16.5,71.9,123.2,false,0
nodo_chancay_01,1556160000,360.7,15.7,16.1,73.1,121.2,false,0
nodo_chancay_01,1556220000,374.5,15.7,16.9,77.0,124.0,false,0
nodo_chancay_01,1556280000,387.7,16.0,16.5,72.3,120.6,false,0
nodo_chancay_01,1556340000,364.0,15.6,16.3,75.3,122.1,false,0
nodo_chancay_01,1556400000,357.4,15.9,16.2,75.9,121.1,false,0
nodo_chancay_01,1556460000,359.0,15.6,16.1,74.8,123.8,false,0
nodo_chancay_01,1556520000,348.9,15.5,16.2,70.2,121.1,false,0
nodo_chancay_01,1556580000,348.5,15.3,17.1,77.2,123.0,false,0
nodo_chancay_01,1556640000,366.6,15.7,16.4,71.5,126.1,false,0
